SELECT,UNION,OR,version,',",`,eol_comment,*/,'=',"=",1=1,SQLInjection
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,2,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,0,0,0,1
0,0,0,0,4,0,0,0,0,0,0,0,1
0,0,0,0,4,0,0,0,0,0,0,0,1
0,0,0,0,4,0,0,0,0,0,0,0,1
0,0,0,0,0,4,0,0,0,0,1,0,1
0,0,0,0,0,4,0,0,0,0,1,0,1
0,0,0,0,0,4,0,0,0,0,1,0,1
0,0,0,0,0,4,0,0,0,0,1,0,1
0,0,0,0,0,4,0,0,0,0,0,0,1
0,0,0,0,0,4,0,0,0,0,0,0,1
0,0,0,0,0,4,0,0,0,0,0,0,1
0,0,0,0,0,4,0,0,0,0,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,4,0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,1,0,0,0,1,1
0,0,0,0,0,1,0,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,1,0,0,1,0,0,0,1,1
0,0,0,0,0,1,0,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,2,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,1,1
0,0,0,0,0,1,0,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,1,0,0,1,0,0,0,1,1
0,0,0,0,0,1,0,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,2,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,2,0,0,0,0,0,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,1
0,0,0,0,2,0,0,0,0,0,0,1,1
0,0,0,0,2,0,0,0,0,0,0,1,1
0,0,0,0,2,0,0,0,0,0,0,1,1
0,0,0,0,2,0,0,0,0,0,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,0,0,0,1
0,0,0,0,6,0,0,0,0,0,0,0,1
0,0,0,0,6,0,0,0,0,0,0,0,1
0,0,0,0,6,0,0,0,0,0,0,0,1
0,0,0,0,2,4,0,0,0,0,1,0,1
0,0,0,0,2,4,0,0,0,0,1,0,1
0,0,0,0,2,4,0,0,0,0,1,0,1
0,0,0,0,2,4,0,0,0,0,1,0,1
0,0,0,0,2,4,0,0,0,0,0,0,1
0,0,0,0,2,4,0,0,0,0,0,0,1
0,0,0,0,2,4,0,0,0,0,0,0,1
0,0,0,0,2,4,0,0,0,0,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,6,0,0,0,0,1,0,0,1
0,0,0,0,3,0,0,1,0,0,0,1,1
0,0,0,0,2,1,0,1,0,0,0,1,1
0,0,0,0,2,0,0,1,0,0,0,1,1
0,0,0,0,3,0,0,1,0,0,0,1,1
0,0,0,0,2,1,0,1,0,0,0,1,1
0,0,0,0,2,0,0,1,0,0,0,1,1
1,0,0,0,6,0,0,0,0,0,0,1,1
1,0,0,0,6,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,6,0,0,0,0,0,0,1,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,2,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,2,0,0,1,0,0,0,0,1
0,0,0,0,2,0,0,1,0,0,0,0,1
0,0,0,0,2,0,0,1,0,0,0,0,1
0,0,0,0,2,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0,1,0,0,0,1,1
0,0,0,0,2,1,0,1,0,0,0,1,1
0,0,0,0,2,0,0,1,0,0,0,1,1
0,0,0,0,3,0,0,1,0,0,0,1,1
0,0,0,0,2,1,0,1,0,0,0,1,1
0,0,0,0,2,0,0,1,0,0,0,1,1
1,0,0,0,5,0,0,1,0,0,0,1,1
1,0,0,0,5,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,5,0,0,1,0,0,0,1,1
0,0,0,0,3,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,2,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,2,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,3,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,1,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,4,0,0,0,0,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,4,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,2,0,0,0,0,0,0,1,1
1,0,0,0,4,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1
